file_path	file_name	file_type	size_bytes	last_modified	likely_analysis	contains_required_columns	needs_manual_check	notes
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Brain_Nucleus_accumbens_basal_ganglia.db	mashr_Brain_Nucleus_accumbens_basal_ganglia.db	db	4542464	2019-10-03T21:29:52	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Brain_Nucleus_accumbens_basal_ganglia.txt.gz	mashr_Brain_Nucleus_accumbens_basal_ganglia.txt.gz	gz	506946	2019-10-03T22:44:22	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Brain_Putamen_basal_ganglia.db	mashr_Brain_Putamen_basal_ganglia.db	db	4411392	2019-10-03T21:29:53	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Brain_Putamen_basal_ganglia.txt.gz	mashr_Brain_Putamen_basal_ganglia.txt.gz	gz	498920	2019-10-03T22:44:22	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Brain_Spinal_cord_cervical_c-1.db	mashr_Brain_Spinal_cord_cervical_c-1.db	db	3993600	2019-10-03T21:29:53	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Brain_Spinal_cord_cervical_c-1.txt.gz	mashr_Brain_Spinal_cord_cervical_c-1.txt.gz	gz	400111	2019-10-03T22:44:22	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Brain_Substantia_nigra.db	mashr_Brain_Substantia_nigra.db	db	3813376	2019-10-03T21:29:53	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Brain_Substantia_nigra.txt.gz	mashr_Brain_Substantia_nigra.txt.gz	gz	354543	2019-10-03T22:44:22	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Breast_Mammary_Tissue.db	mashr_Breast_Mammary_Tissue.db	db	5033984	2019-10-03T21:29:53	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Breast_Mammary_Tissue.txt.gz	mashr_Breast_Mammary_Tissue.txt.gz	gz	686779	2019-10-03T22:44:22	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Cells_Cultured_fibroblasts.db	mashr_Cells_Cultured_fibroblasts.db	db	5369856	2019-10-03T21:29:54	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Cells_Cultured_fibroblasts.txt.gz	mashr_Cells_Cultured_fibroblasts.txt.gz	gz	846930	2019-10-03T22:44:22	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Cells_EBV-transformed_lymphocytes.db	mashr_Cells_EBV-transformed_lymphocytes.db	db	3874816	2019-10-03T21:29:53	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Cells_EBV-transformed_lymphocytes.txt.gz	mashr_Cells_EBV-transformed_lymphocytes.txt.gz	gz	396801	2019-10-03T22:44:22	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Colon_Sigmoid.db	mashr_Colon_Sigmoid.db	db	4915200	2019-10-03T21:29:53	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Colon_Sigmoid.txt.gz	mashr_Colon_Sigmoid.txt.gz	gz	632275	2019-10-03T22:44:22	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Colon_Transverse.db	mashr_Colon_Transverse.db	db	5046272	2019-10-03T21:29:53	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Colon_Transverse.txt.gz	mashr_Colon_Transverse.txt.gz	gz	697529	2019-10-03T22:44:22	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Esophagus_Gastroesophageal_Junction.db	mashr_Esophagus_Gastroesophageal_Junction.db	db	4952064	2019-10-03T21:29:53	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Esophagus_Gastroesophageal_Junction.txt.gz	mashr_Esophagus_Gastroesophageal_Junction.txt.gz	gz	588075	2019-10-03T22:44:22	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Esophagus_Mucosa.db	mashr_Esophagus_Mucosa.db	db	5386240	2019-10-03T21:29:54	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Esophagus_Mucosa.txt.gz	mashr_Esophagus_Mucosa.txt.gz	gz	798452	2019-10-03T22:44:22	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Esophagus_Muscularis.db	mashr_Esophagus_Muscularis.db	db	5390336	2019-10-03T21:29:54	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Esophagus_Muscularis.txt.gz	mashr_Esophagus_Muscularis.txt.gz	gz	700809	2019-10-03T22:44:22	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Heart_Atrial_Appendage.db	mashr_Heart_Atrial_Appendage.db	db	4919296	2019-10-03T21:29:54	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Heart_Atrial_Appendage.txt.gz	mashr_Heart_Atrial_Appendage.txt.gz	gz	647438	2019-10-03T22:44:22	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Heart_Left_Ventricle.db	mashr_Heart_Left_Ventricle.db	db	4591616	2019-10-03T21:29:53	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Heart_Left_Ventricle.txt.gz	mashr_Heart_Left_Ventricle.txt.gz	gz	647528	2019-10-03T22:44:22	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Kidney_Cortex.db	mashr_Kidney_Cortex.db	db	3239936	2019-10-03T21:29:53	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Kidney_Cortex.rsid_to_varID.tsv	mashr_Kidney_Cortex.rsid_to_varID.tsv	tsv	673261	2026-06-23T22:25:54	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Kidney_Cortex.txt.gz	mashr_Kidney_Cortex.txt.gz	gz	286407	2019-10-03T22:44:22	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Liver.db	mashr_Liver.db	db	4009984	2019-10-03T21:29:52	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Liver.txt.gz	mashr_Liver.txt.gz	gz	480296	2019-10-03T22:44:22	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Lung.db	mashr_Lung.db	db	5394432	2019-10-03T21:29:54	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Lung.txt.gz	mashr_Lung.txt.gz	gz	776287	2019-10-03T22:44:22	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Minor_Salivary_Gland.db	mashr_Minor_Salivary_Gland.db	db	4325376	2019-10-03T21:29:54	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Minor_Salivary_Gland.txt.gz	mashr_Minor_Salivary_Gland.txt.gz	gz	473241	2019-10-03T22:44:22	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Muscle_Skeletal.db	mashr_Muscle_Skeletal.db	db	4923392	2019-10-03T21:29:53	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Muscle_Skeletal.txt.gz	mashr_Muscle_Skeletal.txt.gz	gz	761845	2019-10-03T22:44:22	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Nerve_Tibial.db	mashr_Nerve_Tibial.db	db	5910528	2019-10-03T21:29:53	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Nerve_Tibial.txt.gz	mashr_Nerve_Tibial.txt.gz	gz	951170	2019-10-03T22:44:22	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Ovary.db	mashr_Ovary.db	db	4362240	2019-10-03T21:29:53	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Ovary.txt.gz	mashr_Ovary.txt.gz	gz	508730	2019-10-03T22:44:22	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Pancreas.db	mashr_Pancreas.db	db	4689920	2019-10-03T21:29:53	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Pancreas.txt.gz	mashr_Pancreas.txt.gz	gz	629910	2019-10-03T22:44:22	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Pituitary.db	mashr_Pituitary.db	db	4837376	2019-10-03T21:29:54	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Pituitary.txt.gz	mashr_Pituitary.txt.gz	gz	626093	2019-10-03T22:44:22	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Prostate.db	mashr_Prostate.db	db	4636672	2019-10-03T21:29:53	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Prostate.txt.gz	mashr_Prostate.txt.gz	gz	507009	2019-10-03T22:44:22	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Skin_Not_Sun_Exposed_Suprapubic.db	mashr_Skin_Not_Sun_Exposed_Suprapubic.db	db	5488640	2019-10-03T21:29:53	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Skin_Not_Sun_Exposed_Suprapubic.txt.gz	mashr_Skin_Not_Sun_Exposed_Suprapubic.txt.gz	gz	814850	2019-10-03T22:44:22	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Skin_Sun_Exposed_Lower_leg.db	mashr_Skin_Sun_Exposed_Lower_leg.db	db	5718016	2019-10-03T21:29:54	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Skin_Sun_Exposed_Lower_leg.txt.gz	mashr_Skin_Sun_Exposed_Lower_leg.txt.gz	gz	903120	2019-10-03T22:44:22	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Small_Intestine_Terminal_Ileum.db	mashr_Small_Intestine_Terminal_Ileum.db	db	4448256	2019-10-03T21:29:53	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Small_Intestine_Terminal_Ileum.txt.gz	mashr_Small_Intestine_Terminal_Ileum.txt.gz	gz	461319	2019-10-03T22:44:22	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Spleen.db	mashr_Spleen.db	db	4673536	2019-10-03T21:29:52	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Spleen.txt.gz	mashr_Spleen.txt.gz	gz	601047	2019-10-03T22:44:22	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Stomach.db	mashr_Stomach.db	db	4689920	2019-10-03T21:29:52	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Stomach.txt.gz	mashr_Stomach.txt.gz	gz	535141	2019-10-03T22:44:22	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Testis.db	mashr_Testis.db	db	6180864	2019-10-03T21:29:54	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Testis.txt.gz	mashr_Testis.txt.gz	gz	818137	2019-10-03T22:44:22	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Thyroid.db	mashr_Thyroid.db	db	5828608	2019-10-03T21:29:53	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Thyroid.txt.gz	mashr_Thyroid.txt.gz	gz	933744	2019-10-03T22:44:22	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Uterus.db	mashr_Uterus.db	db	4030464	2019-10-03T21:29:52	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Uterus.txt.gz	mashr_Uterus.txt.gz	gz	427209	2019-10-03T22:44:22	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Vagina.db	mashr_Vagina.db	db	3936256	2019-10-03T21:29:53	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Vagina.txt.gz	mashr_Vagina.txt.gz	gz	377585	2019-10-03T22:44:22	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Whole_Blood.db	mashr_Whole_Blood.db	db	4612096	2019-10-03T21:29:52	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/eqtl/mashr/mashr_Whole_Blood.txt.gz	mashr_Whole_Blood.txt.gz	gz	706156	2019-10-03T22:44:22	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/predictdb_gtex_v8_mashr/mashr_eqtl.tar	mashr_eqtl.tar	tar	262092800	2026-06-23T22:19:22	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/.git/HEAD	HEAD	none	23	2026-06-17T16:03:12	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/.git/config	config	none	321	2026-06-17T16:03:12	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/.git/description	description	none	73	2026-06-17T16:02:16	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/.git/hooks/applypatch-msg.sample	applypatch-msg.sample	sample	478	2026-06-17T16:02:16	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/.git/hooks/commit-msg.sample	commit-msg.sample	sample	896	2026-06-17T16:02:16	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/.git/hooks/fsmonitor-watchman.sample	fsmonitor-watchman.sample	sample	4726	2026-06-17T16:02:16	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/.git/hooks/post-update.sample	post-update.sample	sample	189	2026-06-17T16:02:16	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/.git/hooks/pre-applypatch.sample	pre-applypatch.sample	sample	424	2026-06-17T16:02:16	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/.git/hooks/pre-commit.sample	pre-commit.sample	sample	1649	2026-06-17T16:02:16	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/.git/hooks/pre-merge-commit.sample	pre-merge-commit.sample	sample	416	2026-06-17T16:02:16	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/.git/hooks/pre-push.sample	pre-push.sample	sample	1374	2026-06-17T16:02:16	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/.git/hooks/pre-rebase.sample	pre-rebase.sample	sample	4898	2026-06-17T16:02:16	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/.git/hooks/pre-receive.sample	pre-receive.sample	sample	544	2026-06-17T16:02:16	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/.git/hooks/prepare-commit-msg.sample	prepare-commit-msg.sample	sample	1492	2026-06-17T16:02:16	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/.git/hooks/push-to-checkout.sample	push-to-checkout.sample	sample	2783	2026-06-17T16:02:16	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/.git/hooks/sendemail-validate.sample	sendemail-validate.sample	sample	2308	2026-06-17T16:02:16	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/.git/hooks/update.sample	update.sample	sample	3650	2026-06-17T16:02:16	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/.git/index	index	none	35822	2026-06-17T16:03:12	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/.git/info/exclude	exclude	none	240	2026-06-17T16:02:16	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/.git/logs/HEAD	HEAD	none	199	2026-06-17T16:03:12	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/.git/logs/refs/heads/master	master	none	199	2026-06-17T16:03:12	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/.git/logs/refs/remotes/origin/HEAD	HEAD	none	199	2026-06-17T16:03:12	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/.git/objects/pack/pack-4e12b7fcfb2738f0c54990d549d4fa2eda5b2fc7.idx	pack-4e12b7fcfb2738f0c54990d549d4fa2eda5b2fc7.idx	idx	10508	2026-06-17T16:03:12	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/.git/objects/pack/pack-4e12b7fcfb2738f0c54990d549d4fa2eda5b2fc7.pack	pack-4e12b7fcfb2738f0c54990d549d4fa2eda5b2fc7.pack	pack	5848753	2026-06-17T16:03:12	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/.git/objects/pack/pack-4e12b7fcfb2738f0c54990d549d4fa2eda5b2fc7.rev	pack-4e12b7fcfb2738f0c54990d549d4fa2eda5b2fc7.rev	rev	1400	2026-06-17T16:03:12	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/.git/packed-refs	packed-refs	none	114	2026-06-17T16:03:12	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/.git/refs/heads/master	master	none	41	2026-06-17T16:03:12	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/.git/refs/remotes/origin/HEAD	HEAD	none	32	2026-06-17T16:03:12	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/.git/shallow	shallow	none	41	2026-06-17T16:02:18	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/.gitignore	.gitignore	none	309	2026-06-17T16:03:12	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/CODE_OF_CONDUCT.md	CODE_OF_CONDUCT.md	md	3348	2026-06-17T16:03:12	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/DevNotes.Rmd	DevNotes.Rmd	rmd	580	2026-06-17T16:03:12	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/LICENSE	LICENSE	none	1112	2026-06-17T16:03:12	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/README.md	README.md	md	17232	2026-06-17T16:03:12	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/papers/MultiXcan/README.md	README.md	md	26	2026-06-17T16:03:12	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/papers/README.md	README.md	md	23	2026-06-17T16:03:12	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/papers/S-PrediXcan/README.md	README.md	md	23	2026-06-17T16:03:12	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/software/.gitignore	.gitignore	none	124	2026-06-17T16:03:12	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/software/AUTHORS	AUTHORS	none	0	2026-06-17T16:03:12	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/software/BuildExpressionProduct.py	BuildExpressionProduct.py	py	2603	2026-06-17T16:03:12	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/software/CHANGES	CHANGES	none	5423	2026-06-17T16:03:12	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/software/COPYRIGHT	COPYRIGHT	none	0	2026-06-17T16:03:12	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/software/CovarianceBuilder.py	CovarianceBuilder.py	py	4202	2026-06-17T16:03:12	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/software/M00_prerequisites.py	M00_prerequisites.py	py	8022	2026-06-17T16:03:12	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/software/M01_covariances_correlations.py	M01_covariances_correlations.py	py	14118	2026-06-17T16:03:12	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/software/M02_variances.py	M02_variances.py	py	3036	2026-06-17T16:03:12	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/software/M03_betas.py	M03_betas.py	py	8203	2026-06-17T16:03:12	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/software/M04_zscores.py	M04_zscores.py	py	6363	2026-06-17T16:03:12	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/software/MANIFEST.in	MANIFEST.in	in	54	2026-06-17T16:03:12	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/software/MPSimulation.py	MPSimulation.py	py	4696	2026-06-17T16:03:12	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/software/MetaMany.py	MetaMany.py	py	7933	2026-06-17T16:03:12	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
external/twas/predixcan/software/MetaXcan/software/MetaXcanUI.py	MetaXcanUI.py	py	1375	2026-06-17T16:03:12	TWAS/S-PrediXcan	no	yes	TWAS input, model, output, or resource audit
